date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
1/1/2015,18:43:41,18062,3.1.1,x86_64,linux-gnu,countrycode,0.18,BE,3800
1/1/2015,18:43:57,285195,3.1.1,x86_64,linux-gnu,devtools,1.6.1,FR,3801
1/1/2015,18:44:19,26148,3.0.2,i686,linux-gnu,pbapply,1.1-1,FR,3801
1/1/2015,18:44:20,96285,3.1.1,x86_64,mingw32,gridExtra,0.9.1,FR,3801
1/1/2015,18:44:35,229918,3.1.1,x86_64,mingw32,caTools,1.17.1,ES,3668
1/1/2015,18:43:36,1127073,NA,NA,NA,JGR,1.7-16,AE,3593
1/1/2015,18:44:40,7709384,3.1.1,x86_64,linux-gnu,xlsxjars,0.3.0,US,3609
1/1/2015,18:44:41,651178,3.1.1,x86_64,linux-gnu,rJava,0.9-3,US,3609
1/1/2015,18:44:41,365393,3.1.1,x86_64,linux-gnu,xlsx,0.4.2,US,3609
1/1/2015,18:44:41,98502,3.1.1,x86_64,linux-gnu,digest,0.6.8,SE,3401
1/1/2015,18:44:42,11238,3.0.2,x86_64,linux-gnu,labeling,0.3,SE,3401
1/1/2015,18:44:44,2170103,3.1.1,x86_64,linux-gnu,Rcpp,0.11.3,SE,3401
1/1/2015,18:44:42,9056,3.1.1,x86_64,linux-gnu,manipulate,1.0.1,SE,3401
1/1/2015,18:44:34,173182,3.1.2,x86_64,darwin13.4.0,doParallel,1.0.8,FR,3635
1/1/2015,18:44:43,12051,3.1.1,x86_64,linux-gnu,RColorBrewer,1.1-2,SE,3401
1/1/2015,18:44:44,35209,3.1.1,x86_64,linux-gnu,reshape2,1.4.1,SE,3401
1/1/2015,18:44:33,86344,3.1.2,x86_64,darwin13.4.0,htmltools,0.2.6,ES,3668
1/1/2015,18:44:36,36538,3.1.2,x86_64,mingw32,bitops,1.0-6,ES,3668
1/1/2015,18:44:54,14621,NA,NA,NA,arrayhelpers,0.76-20120816,FR,1439
1/1/2015,18:44:45,14621,NA,NA,NA,genridge,0.5-0,FR,58
1/1/2015,18:44:05,2704442,3.1.2,x86_64,mingw32,RCurl,1.95-4.5,GB,3090
1/1/2015,18:45:04,152440,3.1.2,x86_64,mingw32,digest,0.6.8,US,3802
1/1/2015,18:45:05,36164,3.1.2,x86_64,mingw32,manipulate,1.0.1,US,3802
1/1/2015,18:45:05,1286606,3.1.2,x86_64,mingw32,rmarkdown,0.4.2,US,3802
1/1/2015,18:44:55,14621,NA,NA,NA,CDM,2.3-15,FR,1428
1/1/2015,18:43:35,121072,3.1.2,x86_64,darwin13.4.0,R6,2.0.1,KR,3539
1/1/2015,18:45:08,97715,3.1.1,x86_64,linux-gnu,numDeriv,2012.9-1,FI,3803
1/1/2015,18:45:03,662595,3.0.2,x86_64,linux-gnu,xts,0.9-7,IT,3742
1/1/2015,18:45:04,282564,3.0.2,x86_64,linux-gnu,TTR,0.22-0,IT,3742
1/1/2015,18:45:06,456744,3.0.2,x86_64,linux-gnu,quantmod,0.4-3,IT,3742
1/1/2015,18:44:34,289970,3.1.2,x86_64,darwin13.4.0,iterators,1.0.7,FR,3635
1/1/2015,18:45:03,4080545,3.1.2,x86_64,darwin13.4.0,lme4,1.1-7,TN,3601
1/1/2015,18:42:55,14616,NA,NA,NA,JGR,1.7-16,AE,3593
1/1/2015,18:45:16,2343867,3.1.2,x86_64,darwin13.4.0,rgl,0.95.1201,FI,3803
1/1/2015,18:45:19,582053,3.0.2,x86_64,linux-gnu,bbmle,1.0.17,FI,3803
1/1/2015,18:45:22,167018,3.0.2,x86_64,linux-gnu,emdbook,1.3.6,FI,3803
1/1/2015,18:44:34,360256,3.1.2,i386,mingw32,foreach,1.4.2,FR,3635
1/1/2015,18:45:25,152435,3.1.2,x86_64,darwin13.4.0,digest,0.6.8,TN,3601
1/1/2015,18:45:36,3045036,3.1.2,x86_64,linux-gnu,SnowballC,0.5.1,US,3804
1/1/2015,18:45:23,1376264,3.1.2,x86_64,linux-gnu,car,2.0-22,TN,3601
1/1/2015,18:45:20,995564,3.1.2,x86_64,darwin13.4.0,shiny,0.10.2.2,US,68
1/1/2015,18:45:30,227230,3.1.2,x86_64,darwin13.4.0,effects,3.0-3,TN,3601
1/1/2015,18:45:46,152443,3.0.2,x86_64,linux-gnu,digest,0.6.8,US,701
1/1/2015,18:45:47,163021,3.1.2,x86_64,darwin13.4.0,extraTrees,1.0.5,US,701
1/1/2015,18:45:47,36164,3.1.2,x86_64,mingw32,manipulate,1.0.1,US,701
1/1/2015,18:45:47,1594004,3.1.2,x86_64,mingw32,RcppArmadillo,0.4.600.0,US,701
1/1/2015,18:45:50,2125660,3.1.2,x86_64,mingw32,RcppEigen,0.3.2.3.0,US,701
1/1/2015,18:45:17,568026,3.1.2,x86_64,mingw32,rJava,0.9-6,IE,3793
1/1/2015,18:43:37,25505,3.1.2,x86_64,mingw32,png,0.1-7,KR,3539
1/1/2015,18:43:26,14616,NA,NA,NA,JGR,1.7-16,AE,3593
1/1/2015,18:45:55,53717,NA,NA,NA,glogis,1.0-0,FR,1436
1/1/2015,18:45:58,289706,3.1.2,x86_64,mingw32,lubridate,1.3.3,NO,3071
1/1/2015,18:45:20,541916,3.1.2,x86_64,mingw32,e1071,1.6-4,HU,3805
1/1/2015,18:45:54,4720,3.1.2,x86_64,mingw32,memoise,0.2.1,NO,3071
1/1/2015,18:42:49,147029,3.1.2,x86_64,mingw32,deldir,0.1-7,KR,3806
1/1/2015,18:43:28,397743,3.1.2,x86_64,darwin13.4.0,tripack,1.3-6,KR,3806
1/1/2015,18:43:30,99920,3.0.2,i686,linux-gnu,sgeostat,1.0-25,KR,3806
1/1/2015,18:43:31,284057,3.1.2,x86_64,darwin13.4.0,splancs,2.01-36,KR,3806
1/1/2015,18:43:35,816759,3.1.2,x86_64,darwin13.4.0,alphahull,1,KR,3806
1/1/2015,18:43:29,9242,3.1.2,x86_64,darwin13.4.0,bitops,1.0-6,KR,3539
1/1/2015,18:45:40,819946,3.1.2,x86_64,darwin13.4.0,fitdistrplus,1.0-3,FR,595
1/1/2015,18:15:24,950258,3.1.2,x86_64,darwin13.4.0,data.table,1.9.4,US,3740
1/1/2015,18:15:21,239134,3.1.2,x86_64,darwin13.4.0,png,0.1-7,IT,3144
1/1/2015,18:15:23,180100,3.1.2,x86_64,darwin13.4.0,reshape2,1.4.1,IT,3144
1/1/2015,18:15:37,8244,NA,NA,NA,agRee,0.2-2,FR,3
1/1/2015,18:15:26,142728,3.1.2,x86_64,linux-gnu,modeltools,0.2-21,GB,3736
1/1/2015,18:15:27,34285,3.1.2,x86_64,linux-gnu,DEoptimR,1.0-2,GB,3736
1/1/2015,18:15:31,2550879,3.0.2,i686,linux-gnu,mclust,4.4,GB,3736
1/1/2015,18:15:35,1408337,3.1.2,x86_64,linux-gnu,flexmix,2.3-12,GB,3736
1/1/2015,18:15:36,279397,3.1.2,x86_64,mingw32,prabclus,2.2-4,GB,3736
1/1/2015,18:15:37,162944,3.0.2,x86_64,mingw32,diptest,0.75-6,GB,3736
1/1/2015,18:15:37,223287,3.1.2,x86_64,linux-gnu,mvtnorm,1.0-2,GB,3736
1/1/2015,18:12:33,14616,NA,NA,NA,plyr,1.8.1,CN,3738
1/1/2015,18:15:28,3100399,3.1.2,x86_64,darwin13.4.0,stochvol,0.9-1,US,3740
1/1/2015,18:15:20,2071611,3.1.2,x86_64,darwin13.4.0,maps,2.3-9,PE,3737
1/1/2015,18:15:25,131392,3.0.2,i686,linux-gnu,quantmod,0.4-3,US,3740
1/1/2015,18:15:26,35209,3.0.2,i686,linux-gnu,reshape2,1.4.1,US,3740
1/1/2015,18:14:53,72356,3.0.2,i686,linux-gnu,numDeriv,2012.9-1,FR,595
1/1/2015,18:15:40,538669,3.1.2,x86_64,linux-gnu,RTextTools,1.4.2,CA,210
1/1/2015,18:15:43,647566,3.1.2,x86_64,darwin13.4.0,tm,0.6,TW,753
1/1/2015,18:14:15,1376269,3.1.2,x86_64,darwin13.4.0,car,2.0-22,IN,1161
1/1/2015,18:14:20,971218,3.1.2,x86_64,linux-gnu,CORElearn,0.9.44,IN,1161
1/1/2015,18:14:21,152440,3.1.2,x86_64,mingw32,digest,0.6.8,IN,1161
1/1/2015,18:15:37,409429,3.1.2,x86_64,mingw32,fgui,1.0-5,CA,3784
1/1/2015,18:15:51,161063,NA,NA,NA,boa,1.1.7-2,FR,1489
1/1/2015,18:15:52,238883,3.1.2,x86_64,mingw32,amap,0.8-14,DE,2472
1/1/2015,18:15:54,52269,NA,NA,NA,onemap,2.0-0,FR,42
1/1/2015,18:16:03,8471,NA,NA,NA,tensor,1.4,FR,1489
1/1/2015,18:16:05,127947,3.0.2,i686,linux-gnu,digest,0.6.8,DE,2472
1/1/2015,18:16:04,6798329,3.1.2,x86_64,linux-gnu,BH,1.55.0-1,DE,2472
1/1/2015,18:16:08,909142,3.1.2,x86_64,linux-gnu,fitdistrplus,1.0-3,DE,2472
1/1/2015,18:14:53,36198,3.1.2,x86_64,linux-gnu,mnormt,1.5-1,FR,595
1/1/2015,18:15:43,2940488,3.1.2,x86_64,linux-gnu,robustbase,0.92-2,GB,3736
1/1/2015,18:15:48,2051163,3.1.2,x86_64,linux-gnu,kernlab,0.9-19,GB,3736
1/1/2015,18:15:48,16382,3.1.2,x86_64,linux-gnu,trimcluster,0.1-2,GB,3736
1/1/2015,18:15:49,435291,3.1.2,x86_64,linux-gnu,fpc,2.1-9,GB,3736
1/1/2015,18:16:09,33872,3.1.2,x86_64,linux-gnu,manipulate,1.0.1,DE,2472
1/1/2015,18:16:09,368195,3.0.2,i686,linux-gnu,httr,0.6.1,DE,2472
1/1/2015,18:16:05,14621,NA,NA,NA,PSMix,1.1.1,FR,1436
1/1/2015,18:16:01,2170102,3.0.2,x86_64,linux-gnu,Rcpp,0.11.3,US,3807
1/1/2015,18:16:02,93598,3.1.2,i686,linux-gnu,pROC,1.7.3,US,3807
1/1/2015,18:15:41,234711,3.1.2,x86_64,linux-gnu,NLP,0.1-5,TW,753
1/1/2015,18:16:13,1216269,3.1.2,x86_64,linux-gnu,RcppArmadillo,0.4.600.0,DE,2472
1/1/2015,18:16:17,1243435,3.1.2,x86_64,linux-gnu,rmarkdown,0.4.2,DE,2472
1/1/2015,18:16:18,360495,3.1.2,i686,linux-gnu,roxygen2,4.1.0,DE,2472
1/1/2015,18:16:15,3330222,3.1.2,x86_64,linux-gnu,rattle,3.4.1,IN,3808
1/1/2015,18:16:19,151315,3.1.2,x86_64,linux-gnu,selectr,0.2-3,DE,2472
1/1/2015,18:16:18,22357,3.1.2,x86_64,linux-gnu,rstudioapi,0.2,DE,2472
1/1/2015,18:16:24,346691,3.1.2,x86_64,linux-gnu,magic,1.5-6,BR,49
1/1/2015,18:16:16,128475,NA,NA,NA,R.matlab,1.3.6,FR,1455
1/1/2015,18:15:53,176804,3.1.2,x86_64,linux-gnu,randomForest,4.6-10,HU,3805
1/1/2015,18:16:18,33881,3.1.2,x86_64,linux-gnu,manipulate,1.0.1,SE,3718
1/1/2015,18:14:04,14616,NA,NA,NA,jsonlite,0.9.14,CN,3809
1/1/2015,18:15:42,96336,3.1.2,x86_64,linux-gnu,slam,0.1-32,TW,753
1/1/2015,18:15:53,2675241,3.1.2,x86_64,linux-gnu,ggplot2,1.0.0,PE,3737
1/1/2015,18:16:00,459039,3.1.2,x86_64,linux-gnu,proto,0.3-10,PE,3737
1/1/2015,18:16:01,151142,3.1.2,x86_64,linux-gnu,scales,0.2.4,PE,3737
1/1/2015,18:16:11,494041,3.1.2,x86_64,linux-gnu,rjson,0.2.15,PE,3737
1/1/2015,18:16:14,81569,3.1.2,x86_64,linux-gnu,mapproj,1.2-2,PE,3737
1/1/2015,18:16:27,27917,3.1.2,i386,mingw32,Taxonstand,1.7,DE,2472
1/1/2015,18:16:26,2450274,3.1.2,x86_64,linux-gnu,seqinr,3.1-3,DE,2472
1/1/2015,18:14:30,3435581,3.1.2,i686,linux-gnu,doBy,4.5-13,IN,1161
1/1/2015,18:14:33,227235,3.1.2,x86_64,linux-gnu,effects,3.0-3,IN,1161
1/1/2015,18:14:39,1902818,3.0.2,x86_64,linux-gnu,fda,2.4.4,IN,1161
1/1/2015,18:14:43,115217,3.1.2,x86_64,linux-gnu,gets,0.2,IN,1161
1/1/2015,18:14:46,551934,3.1.2,x86_64,linux-gnu,gplots,2.15.0,IN,1161
1/1/2015,18:14:51,1563146,3.1.0,x86_64,darwin13.1.0,Hmisc,3.14-6,IN,1161
1/1/2015,18:14:55,388970,3.1.2,x86_64,linux-gnu,httr,0.6.0,IN,1161
1/1/2015,18:14:58,927737,3.0.2,x86_64,linux-gnu,jsonlite,0.9.14,IN,1161
1/1/2015,18:15:02,727889,3.1.0,x86_64,darwin13.1.0,lattice,0.20-29,IN,1161
1/1/2015,18:15:07,604345,3.1.0,x86_64,darwin13.1.0,lqmm,1.5.1,IN,1161
1/1/2015,18:15:08,36164,3.1.2,x86_64,linux-gnu,manipulate,1.0.1,IN,1161
1/1/2015,18:15:11,330467,3.1.2,i686,linux-gnu,matrixStats,0.12.2,IN,1161
1/1/2015,18:16:39,33893,NA,NA,NA,deldir,0.0-2,FR,17
1/1/2015,18:16:29,384959,3.1.2,x86_64,linux-gnu,colorspace,1.2-4,IT,3685
1/1/2015,18:16:30,152373,3.1.2,x86_64,linux-gnu,digest,0.6.8,IT,3685
1/1/2015,18:16:31,64115,3.0.2,i686,linux-gnu,gtable,0.1.2,IT,3685
1/1/2015,18:16:37,3029208,3.1.2,x86_64,linux-gnu,Rcpp,0.11.3,IT,3685
1/1/2015,18:16:39,75452,3.1.0,x86_64,darwin13.1.0,stringr,0.6.2,IT,3685
1/1/2015,18:16:39,27145,3.1.2,x86_64,linux-gnu,RColorBrewer,1.1-2,IT,3685
1/1/2015,18:16:39,148055,3.1.2,x86_64,linux-gnu,dichromat,2.0-0,IT,3685
1/1/2015,18:16:41,126609,3.1.2,i686,linux-gnu,munsell,0.4.2,IT,3685
1/1/2015,18:16:41,41237,3.1.2,i686,linux-gnu,labeling,0.3,IT,3685
1/1/2015,18:16:34,2448841,3.1.2,x86_64,linux-gnu,rattle,3.4.1,US,3400
1/1/2015,18:16:38,32329,NA,NA,NA,gtools,2.2.3,FR,1428
1/1/2015,18:16:32,121350,3.1.1,x86_64,darwin10.8.0,FD,1.0-12,BR,49
1/1/2015,18:15:18,1887327,3.1.2,x86_64,linux-gnu,mgcv,1.8-4,IN,1161
1/1/2015,18:15:24,504926,3.1.2,x86_64,linux-gnu,multitaper,1.0-9,IN,1161
1/1/2015,18:15:25,223287,3.1.2,x86_64,linux-gnu,mvtnorm,1.0-2,IN,1161
1/1/2015,18:15:30,1636493,3.1.1,i386,mingw32,pastecs,1.3-18,IN,1161
1/1/2015,18:15:38,2975474,3.1.2,i686,linux-gnu,plotKML,0.4-8,IN,1161
1/1/2015,18:15:48,3174103,3.1.2,x86_64,mingw32,psych,1.4.8.11,IN,1161
1/1/2015,18:15:58,5465803,3.1.0,x86_64,darwin13.1.0,qtl,1.35-3,IN,1161
1/1/2015,18:16:01,27200,3.1.2,x86_64,linux-gnu,RColorBrewer,1.1-2,IN,1161
1/1/2015,18:16:46,2672912,3.1.2,x86_64,linux-gnu,ggplot2,1.0.0,IT,3685
1/1/2015,18:16:49,1150446,3.1.2,x86_64,linux-gnu,plyr,1.8.1,IT,3685
1/1/2015,18:16:50,499269,3.1.1,x86_64,darwin10.8.0,reshape2,1.4.1,IT,3685
1/1/2015,18:16:52,102783,3.1.2,x86_64,linux-gnu,useful,1.1.8,IT,3685
1/1/2015,18:16:52,151311,3.1.2,i686,linux-gnu,scales,0.2.4,IT,3685
1/1/2015,18:16:53,458790,3.1.2,x86_64,mingw32,proto,0.3-10,IT,3685
1/1/2015,18:16:55,111477,3.1.2,x86_64,mingw32,coefplot,1.2.0,IT,3685
1/1/2015,18:16:25,384015,3.1.2,x86_64,mingw32,colorspace,1.2-4,CO,3810
1/1/2015,18:16:25,27200,3.1.2,x86_64,mingw32,RColorBrewer,1.1-2,CO,3810
1/1/2015,18:16:25,148214,3.0.2,x86_64,linux-gnu,dichromat,2.0-0,CO,3810
1/1/2015,18:16:26,126590,3.0.2,x86_64,linux-gnu,munsell,0.4.2,CO,3810
1/1/2015,18:16:27,41396,3.1.2,x86_64,linux-gnu,labeling,0.3,CO,3810
1/1/2015,18:16:27,549409,3.1.2,x86_64,linux-gnu,minqa,1.2.4,CO,3810
1/1/2015,18:16:28,1103946,3.1.2,x86_64,linux-gnu,nloptr,1.0.4,CO,3810
1/1/2015,18:16:30,2125660,3.1.2,i686,linux-gnu,RcppEigen,0.3.2.3.0,CO,3810
1/1/2015,18:16:30,68606,3.1.0,x86_64,darwin13.1.0,profileModel,0.5-9,CO,3810
1/1/2015,18:16:30,152443,3.1.2,x86_64,linux-gnu,digest,0.6.8,CO,3810
1/1/2015,18:16:31,64413,3.1.2,x86_64,linux-gnu,gtable,0.1.2,CO,3810
1/1/2015,18:16:31,151142,3.0.2,i686,linux-gnu,scales,0.2.4,CO,3810
1/1/2015,18:16:31,459039,3.1.2,x86_64,darwin10.8.0,proto,0.3-10,CO,3810
1/1/2015,18:16:31,76012,3.1.2,x86_64,linux-gnu,stringr,0.6.2,CO,3810
1/1/2015,18:16:32,3029833,3.1.2,x86_64,linux-gnu,Rcpp,0.11.3,CO,3810
1/1/2015,18:16:32,316186,3.1.2,x86_64,linux-gnu,iterators,1.0.7,CO,3810
1/1/2015,18:16:34,4080541,3.0.2,i686,linux-gnu,lme4,1.1-7,CO,3810
1/1/2015,18:16:35,101856,3.0.2,i686,linux-gnu,brglm,0.5-9,CO,3810
1/1/2015,18:16:35,122556,3.1.2,x86_64,linux-gnu,gtools,3.4.1,CO,3810
1/1/2015,18:16:35,2675244,3.0.2,i686,linux-gnu,ggplot2,1.0.0,CO,3810
1/1/2015,18:16:37,1376269,3.1.2,x86_64,mingw32,car,2.0-22,CO,3810
1/1/2015,18:16:38,499494,3.0.2,i686,linux-gnu,reshape2,1.4.1,CO,3810
1/1/2015,18:16:39,389469,3.1.1,x86_64,linux-gnu,foreach,1.4.2,CO,3810
1/1/2015,18:16:40,1152139,3.1.2,x86_64,linux-gnu,plyr,1.8.1,CO,3810
1/1/2015,18:16:41,497843,3.1.2,x86_64,mingw32,BradleyTerry2,1.0-5,CO,3810
1/1/2015,18:16:44,3829691,3.1.2,x86_64,linux-gnu,caret,6.0-37,CO,3810
1/1/2015,18:16:49,34893,NA,NA,NA,clim.pact,2.3-1,FR,22
1/1/2015,18:16:31,581259,3.0.2,i386,mingw32,geometry,0.3-5,BR,49
1/1/2015,18:16:56,950264,3.0.2,i386,mingw32,data.table,1.9.4,US,1609
1/1/2015,18:16:44,10702,3.1.2,i686,linux-gnu,assertthat,0.1,US,1609
1/1/2015,18:17:08,25205,3.1.2,x86_64,darwin10.8.0,rstudioapi,0.2,DE,3811
1/1/2015,18:17:07,152435,3.0.2,x86_64,darwin10.8.0,digest,0.6.8,DE,3811
1/1/2015,18:15:39,384015,3.0.2,x86_64,darwin10.8.0,colorspace,1.2-4,CA,3812
1/1/2015,18:15:39,148214,3.1.1,x86_64,linux-gnu,dichromat,2.0-0,CA,3812
1/1/2015,18:15:40,126590,3.1.2,x86_64,linux-gnu,munsell,0.4.2,CA,3812
1/1/2015,18:15:40,41396,3.0.2,i686,linux-gnu,labeling,0.3,CA,3812
1/1/2015,18:15:40,64413,3.1.2,x86_64,mingw32,gtable,0.1.2,CA,3812
1/1/2015,18:15:40,151142,3.1.2,i686,linux-gnu,scales,0.2.4,CA,3812
1/1/2015,18:15:41,2675235,3.1.2,x86_64,linux-gnu,ggplot2,1.0.0,CA,3812
1/1/2015,18:16:16,7652,3.0.2,x86_64,darwin10.8.0,doSNOW,1.0.12,US,107
1/1/2015,18:17:09,99422,3.0.2,x86_64,darwin10.8.0,rjson,0.2.15,US,73
1/1/2015,18:16:52,7184309,3.1.2,x86_64,linux-gnu,BH,1.55.0-1,US,1609
1/1/2015,18:17:12,14621,NA,NA,NA,BradleyTerry,0.8-2,FR,39
1/1/2015,18:17:23,14621,NA,NA,NA,acepack,1.3-2.1,FR,29
1/1/2015,18:16:57,16012,3.1.2,x86_64,linux-gnu,microbenchmark,1.4-2,US,1609
1/1/2015,18:17:04,1636594,3.1.2,x86_64,linux-gnu,quantreg,5.05,US,73
1/1/2015,18:17:00,3585747,3.1.2,x86_64,linux-gnu,nycflights13,0.1,US,1609
1/1/2015,18:17:37,63167,3.0.2,x86_64,darwin10.8.0,gtable,0.1.2,US,3813
1/1/2015,18:16:58,4837807,3.0.2,x86_64,darwin10.8.0,Lahman,3.0-1,US,1609
1/1/2015,18:17:02,7652,3.1.2,x86_64,linux-gnu,doSNOW,1.0.12,US,73
1/1/2015,18:16:43,36757,3.1.2,x86_64,linux-gnu,chron,2.3-45,US,1609
1/1/2015,18:17:18,30624,3.0.2,x86_64,darwin10.8.0,DBI,0.3.1,US,73
1/1/2015,18:17:22,6922,3.1.2,x86_64,linux-gnu,base64enc,0.1-2,US,73
1/1/2015,18:17:36,24561,3.1.2,x86_64,linux-gnu,RColorBrewer,1.1-2,US,3813
1/1/2015,18:17:37,155166,3.1.1,x86_64,darwin13.1.0,scales,0.2.4,US,3813
1/1/2015,18:17:24,201025,3.1.2,i386,mingw32,magrittr,1.5,US,1609
1/1/2015,18:17:30,950266,3.1.2,x86_64,linux-gnu,data.table,1.9.4,US,1609
1/1/2015,18:17:36,126988,3.1.2,x86_64,linux-gnu,munsell,0.4.2,US,3813
1/1/2015,18:17:36,38899,3.0.2,x86_64,darwin10.8.0,labeling,0.3,US,3813
1/1/2015,18:17:37,863927,3.1.1,x86_64,darwin13.1.0,plyr,1.8.1,US,3813
1/1/2015,18:17:37,204478,3.1.2,i686,linux-gnu,reshape2,1.4.1,US,3813
1/1/2015,18:16:44,201025,3.0.2,i386,mingw32,magrittr,1.5,US,1609
1/1/2015,18:17:27,7184311,3.0.2,i386,mingw32,BH,1.55.0-1,US,1609
1/1/2015,18:15:57,36540,3.0.2,i386,mingw32,bitops,1.0-6,US,3814
1/1/2015,18:16:00,2704439,3.1.2,x86_64,linux-gnu,RCurl,1.95-4.5,US,3814
1/1/2015,18:16:34,36542,3.1.2,i686,linux-gnu,bitops,1.0-6,US,3814
1/1/2015,18:17:44,126117,NA,NA,NA,bayesm,2.2-4,FR,1438
1/1/2015,18:17:35,392431,3.0.2,x86_64,linux-gnu,colorspace,1.2-4,US,3813
1/1/2015,18:17:29,477871,3.0.2,x86_64,darwin10.8.0,RPostgreSQL,0.4,US,1609
1/1/2015,18:17:36,73455,3.1.2,x86_64,linux-gnu,stringr,0.6.2,US,3813
1/1/2015,18:17:39,2661927,3.1.0,x86_64,darwin10.8.0,ggplot2,1.0.0,US,3813
1/1/2015,18:16:54,477869,3.1.0,x86_64,darwin10.8.0,RPostgreSQL,0.4,US,1609
1/1/2015,18:17:30,14621,NA,NA,NA,fptdApprox,1.1,FR,32
1/1/2015,18:17:36,145899,3.1.2,x86_64,linux-gnu,dichromat,2.0-0,US,3813
1/1/2015,18:17:11,393753,3.1.2,x86_64,linux-gnu,plyr,1.8.1,US,73
1/1/2015,18:17:18,14395,3.1.2,x86_64,linux-gnu,RJDBC,0.2-5,US,73
1/1/2015,18:17:34,147674,3.1.2,x86_64,linux-gnu,doMC,1.3.3,US,3815
1/1/2015,18:16:16,23256,3.1.2,x86_64,mingw32,snow,0.3-13,US,107
1/1/2015,18:17:43,14621,NA,NA,NA,CADFtest,0.3-1,FR,58
1/1/2015,18:17:20,30624,3.1.0,x86_64,darwin10.8.0,DBI,0.3.1,US,73
1/1/2015,18:17:11,2170106,3.1.0,x86_64,darwin10.8.0,Rcpp,0.11.3,US,73
1/1/2015,18:17:18,568033,3.0.1,i686,linux-gnu,rJava,0.9-6,US,73
1/1/2015,18:16:08,1594004,3.1.2,i686,linux-gnu,RcppArmadillo,0.4.600.0,IN,1161
1/1/2015,18:16:14,2125660,3.0.2,x86_64,linux-gnu,RcppEigen,0.3.2.3.0,IN,1161
1/1/2015,18:16:17,2704439,3.1.2,x86_64,mingw32,RCurl,1.95-4.5,IN,1161
1/1/2015,18:16:22,499494,3.1.2,x86_64,mingw32,reshape2,1.4.1,IN,1161
1/1/2015,18:16:29,2344701,3.1.2,x86_64,linux-gnu,rgl,0.95.1201,IN,1161
1/1/2015,18:16:35,850873,3.0.1,i686,linux-gnu,sensitivity,1.10.1,IN,1161
1/1/2015,18:16:40,2466591,3.0.2,x86_64,linux-gnu,seqinr,3.1-3,IN,1161
1/1/2015,18:16:42,623126,3.1.2,x86_64,linux-gnu,seriation,1.0-14,IN,1161
1/1/2015,18:16:47,1329030,3.0.2,x86_64,darwin10.8.0,shiny,0.10.2.2,IN,1161
1/1/2015,18:17:23,10704,3.0.2,x86_64,darwin10.8.0,assertthat,0.1,US,1609
1/1/2015,18:17:47,14621,NA,NA,NA,ldr,1.3,FR,38
1/1/2015,18:17:22,7882,3.0.2,x86_64,darwin10.8.0,sendmailR,1.2-1,US,73
1/1/2015,18:17:33,4837809,3.0.2,x86_64,darwin10.8.0,Lahman,3.0-1,US,1609
1/1/2015,18:17:32,16014,3.0.2,i686,linux-gnu,microbenchmark,1.4-2,US,1609
1/1/2015,18:16:35,46720,NA,NA,NA,RWeka,0.4-23,CN,3542
1/1/2015,18:17:23,36759,3.1.2,i686,linux-gnu,chron,2.3-45,US,1609
1/1/2015,18:18:03,14621,NA,NA,NA,R2jags,0.01-11,FR,39
1/1/2015,18:18:18,184314,3.1.2,x86_64,mingw32,doParallel,1.0.8,CO,3810
1/1/2015,18:16:42,499494,3.1.2,x86_64,mingw32,reshape2,1.4.1,US,3816
1/1/2015,18:17:27,382998,3.1.2,x86_64,mingw32,xtable,1.7-4,US,3816
1/1/2015,18:17:28,139498,3.1.2,x86_64,mingw32,hwriter,1.3.2,US,3816
1/1/2015,18:18:11,12047,3.0.2,x86_64,darwin10.8.0,RColorBrewer,1.1-2,US,3807
1/1/2015,18:18:12,11237,3.0.2,x86_64,linux-gnu,labeling,0.3,US,3807
1/1/2015,18:18:12,54063,3.1.2,x86_64,mingw32,minqa,1.2.4,US,3807
1/1/2015,18:18:13,354459,3.1.2,x86_64,mingw32,nloptr,1.0.4,US,3807
1/1/2015,18:18:14,1232745,3.1.2,x86_64,mingw32,RcppEigen,0.3.2.3.0,US,3807
1/1/2015,18:18:15,40607,3.1.2,x86_64,mingw32,scales,0.2.4,US,3807
1/1/2015,18:18:18,2900442,3.1.2,x86_64,mingw32,lme4,1.1-7,US,3807
1/1/2015,18:18:18,57633,3.1.2,x86_64,mingw32,gtools,3.4.1,US,3807
1/1/2015,18:18:20,2351965,3.1.2,x86_64,mingw32,ggplot2,1.0.0,US,3807
1/1/2015,18:18:20,600484,3.1.2,x86_64,mingw32,car,2.0-22,US,3807
1/1/2015,18:18:21,35208,3.1.2,x86_64,mingw32,reshape2,1.4.1,US,3807
1/1/2015,18:18:21,427090,3.1.2,x86_64,mingw32,BradleyTerry2,1.0-5,US,3807
1/1/2015,18:18:23,3396891,3.1.2,x86_64,mingw32,caret,6.0-37,US,3807
1/1/2015,18:18:21,507043,3.1.2,x86_64,mingw32,permute,0.8-3,DE,3817
1/1/2015,18:18:05,14621,NA,NA,NA,mixAK,3.4,FR,17
1/1/2015,18:18:09,14621,NA,NA,NA,emdbook,1.3.4,FR,29
1/1/2015,18:17:02,289970,3.1.2,x86_64,mingw32,iterators,1.0.7,US,73
1/1/2015,18:17:07,30622,3.1.2,i686,linux-gnu,DBI,0.3.1,US,73
1/1/2015,18:18:25,40257,NA,NA,NA,RQDA,0.1-6,FR,3
